"annotation_id","annotator","created_at","id","lead_time","prob","sentiment","text","updated_at"

306,"1","2025-10-05T02:39:44.785785Z",3320,2.493,0.1813956797122955,"0","Mặc dù rất yêu thích bộ phim nhưng cá nhân tôi không hi vọng nhiều về khả năng đoạt giải của bộ phim này.","2025-10-05T02:39:44.785785Z"

307,"1","2025-10-05T02:39:47.055565Z",3321,1.737,0.1481037884950637,"0","Chắc bị loại sớm","2025-10-05T02:39:47.055565Z"

308,"1","2025-10-05T02:39:50.490602Z",3322,2.875,0.8450632095336914,"0","6/10 cho bộ phim, xem ủng hộ phim Việt vậy thôi chứ chưa phải là một sản phẩm chất lượng cao","2025-10-05T02:39:50.490602Z"

309,"1","2025-10-05T02:39:56.423899Z",3323,5.048,0.416922926902771,"1","Thế nào được gọi là phim chất lượng cao??? Bạn có chuyên môn về đánh giá phim không hay chỉ là cảm nhận cá nhân","2025-10-05T02:39:56.423899Z"

310,"1","2025-10-05T02:40:07.496438Z",3324,10.202,0.2219246327877044,"0","@ducanh78: Cảm nhận cá nhân thì mới đánh giá được, giám khảo kg cảm nhận được thì đánh giá phim bằng gì bạn.","2025-10-05T02:40:07.496438Z"

311,"1","2025-10-05T02:40:19.343037Z",3325,11.048,0.2851725220680237,"0","@ducanh78: Tôi đi xem rồi bạn. Trong rạp tôi và bạn tôi có khóc vì những cảm xúc lúc đó và tôi nghĩ nhiều người xem khác cũng vậy. Tôi không bàn đến yếu tố lịch sử vì tôi nhìn nhận đây là một bộ phim, tôi xem phim trong tinh thần ủng hộ phim Việt và các trang đưa tin có vẻ hấp dẫn quá, tôi cũng xem trong không khí vui tươi, hòa chung ngày vui với đất nước. Nhưng với tôi tác phẩm chỉ 6 trên 10, cốt truyện, diễn xuất, kịch bản, cấu trúc,... nói chung làm chưa tới, nó chỉ trung bình thôi.","2025-10-05T02:40:19.343037Z"

312,"1","2025-10-05T02:40:24.149574Z",3326,3.949,0.566469132900238,"0","Phim này không phù hợp với tiêu chí Phim nói tiếng nước ngoài của Oscar.","2025-10-05T02:40:24.149574Z"

313,"1","2025-10-05T02:40:28.840741Z",3327,4.124,0.8254390954971313,"0","Khá bình thường, đi xem rạp ủng hộ thôi chứ dự Oscar thì chưa có gì đặc sắc","2025-10-05T02:40:28.840741Z"

314,"1","2025-10-05T02:40:32.441938Z",3328,2.793,0.1862823367118835,"0","Cá nhân mình thì rất thích phim này, tuy nhiên đem tranh giải Oscar thì có vẻ chưa đủ tầm.","2025-10-05T02:40:32.441938Z"

315,"1","2025-10-05T02:40:37.707624Z",3329,4.769,0.1686168015003204,"0","Thì chỉ mang phim đi dự giải oscar, có phải mang phim đi là phải đoạt giải đâu????","2025-10-05T02:40:37.707624Z"

316,"1","2025-10-05T02:40:44.507313Z",3330,5.95,0.7985336780548096,"0","Thật sự vì hiệu ứng và đúng thời điểm thôi chứ xem phim xong ko đọng lại được gì cả. Bản thân còn thấy hụt hẫng vì xem các video và nhạc phim trên mạng thấy thực sự xúc động nhưng khi xem phim không còn cảm xúc như vậy !","2025-10-05T02:40:44.507313Z"

317,"1","2025-10-05T02:40:50.528871Z",3331,5.472,0.6492740511894226,"1","nhiều người không nghĩ như bạn. Bạn nghĩ sao mặc kệ bạn","2025-10-05T02:40:50.528871Z"

318,"1","2025-10-05T02:40:53.514665Z",3332,2.099,0.1046692728996276,"0","Không có cửa đâu!","2025-10-05T02:40:53.514665Z"

319,"1","2025-10-05T02:40:56.601129Z",3333,2.552,0.320321261882782,"0","Tôi xem rồi. Không đạt giải đc. Không hay lắm đâu.","2025-10-05T02:40:56.601129Z"

320,"1","2025-10-05T02:41:02.670563Z",3334,5.249,0.1737268418073654,"0","thi thắng thua bình thường chứ ai cũng thắng thì ai thua, đi giao lưu với thế giới đã là hơn ko đi, chỉ mong chiếu ra rạp nước ngoài thu tiếp tiền cũng ngon","2025-10-05T02:41:02.670563Z"

321,"1","2025-10-05T02:41:05.786835Z",3335,2.555,0.2544694244861603,"0","Quá bình thường, không hay, điểm 6/10 thôi","2025-10-05T02:41:05.786835Z"

322,"1","2025-10-05T02:41:11.060172Z",3336,4.455,0.1070148795843124,"0","Các phim được giải Osca tôi thấy từ kịch bản, quay phim, đạo diễn, diễn viên họ nhuyễn tới mức làm cho người xem hoàn toàn bị cuốn hút, chìm đắm và sống cùng bối cảnh và các nhân vật trong phim, cho đến khi đèn bật sáng mới choàng tỉnh nuối tiếc, nhận ra là mình chỉ vừa xem một bộ phim.","2025-10-05T02:41:11.060172Z"

323,"1","2025-10-05T02:41:17.844076Z",3337,5.954,0.159652441740036,"0","Phim Việt Nam và phim Trung Quốc vô chung kết của Oscar mới ghê chứ!","2025-10-05T02:41:17.844076Z"

324,"1","2025-10-05T02:41:21.837088Z",3338,3.444,0.1204108521342277,"0","Thay vì tranh cãi việc phim hay hay dở vì đó cảm nhận của mỗi người thì sao các anh chị không nghĩ đem phim Mưa Đỏ ra tham dự Giải Oscar cũng là một cách thức quảng bá phim Việt Nam và nói về sự khốc liệt của chiến tranh để thế giới hiểu hơn về cuộc chiến phi nghĩa đang diễn ra ngày ngày trên Thế giới hiện nay. Có giải hay không cũng không quan trọng, vì nhiều phim Oscar tui cũng xem không nổi vì nó triết lý thâm sâu chứ không đơn giản chỉ là giải trí. Các phim Oscar khi chiếu trên hệ thống rạp thế giới có tạo tiếng vang về doanh thu không? Ít lắm nhé, chỉ được vài phim thôi.","2025-10-05T02:41:21.837088Z"

325,"1","2025-10-05T02:41:25.664566Z",3339,3.258,0.2130625694990158,"0","Phim chỉ tham gia tranh cử Hạng Mục Phim Nước Ngoài Xuất Sắc thôi ạ. Mọi người tìm hiểu đã nhé.","2025-10-05T02:41:25.664566Z"

326,"1","2025-10-05T02:41:30.123764Z",3340,3.667,0.6266659498214722,"0","Nghe có lầm kg vậy.","2025-10-05T02:41:30.123764Z"

327,"1","2025-10-05T02:41:35.639412Z",3341,4.729,0.1944200545549392,"0","Không lẽ lại không có gì trong điện ảnh thế giới. Mất gì của mình đâu. May ra thì lọt qua vòng sơ khảo.","2025-10-05T02:41:35.639412Z"

328,"1","2025-10-05T02:41:39.450985Z",3342,2.958,0.2510838210582733,"0","Phim này để giáo dục cho lớp trẻ thì được. Còn đi thi thì thôi.","2025-10-05T02:41:39.450985Z"

329,"1","2025-10-05T02:41:43.751838Z",3343,3.475,0.1640037596225738,"0","“Mưa đỏ” là một nỗ lực đáng trân trọng, nhưng nếu xét dưới lăng kính Oscar nơi hội tụ những chuẩn mực khắt khe về kịch bản, diễn xuất, ngôn ngữ điện ảnh, kỹ thuật hình ảnh và chiều sâu thông điệp thì phim còn quá nhiều khoảng trống. Tính phổ quát chưa đủ mạnh để chạm tới khán giả quốc tế, kỹ thuật chưa đạt độ tinh luyện, và cấu trúc kịch bản còn thiếu sự chặt chẽ. Đem tranh giải ở một sân chơi tầm cỡ như Oscar, e rằng chỉ phơi bày sự non nớt, thay vì tạo dấu ấn. Thẳng thắn, “Mưa đỏ” chưa đủ khả năng để bước vào cuộc đua này.","2025-10-05T02:41:43.751838Z"

330,"1","2025-10-05T02:41:52.864743Z",3344,8.517,0.1464432030916214,"0","Hợp lý với người này chưa hẳn đã hợp lý với người kia. Nhưng hơn 8 triệu khán giả và 720 tỷ thì những cái chưa hợp lý mà bạn nói chả có nghĩa lý gì cả. Nó đã là một tác phẩm kinh điển được chứng minh bằng con số, không chỉ lời nói suông hay đánh giá chủ quan!","2025-10-05T02:41:52.864743Z"

331,"1","2025-10-05T02:41:58.065526Z",3345,4.369,0.1245293468236923,"0","Bạn mà mang so với điện ảnh Mỹ, Trung Quốc và Ấn Độ thì không khác gì so vận động viên Sea Games với VĐV Olympic, so AFF Cup với World Cup cả","2025-10-05T02:41:58.065526Z"

332,"1","2025-10-05T02:42:03.878555Z",3346,4.979,0.6814518570899963,"0","@Không thể tin nổi: Nếu mà soi thì chả coa phim nào ko sạn bạn ơi. Phim mỹ phim tàu nổi tiếng cũng có sạn mà. Nói về nghệ thuật thì do cảm nhận và cảm xúc chi phối chứ ko phải sự hoàn hảo ko sạn. Phim ko sạn đạt giải oscar thi ko có đủ khán giả bù lỗ, phim bom tấn đầy sạn thì doanh thu vượt bậc. Vậy thôi.","2025-10-05T02:42:03.878555Z"

333,"1","2025-10-05T02:42:12.674845Z",3347,7.923,0.5299001932144165,"0","Quá tuyệt với. Thật đáng mừng cho điện ảnh nước nhà. Và đáng buồn cho những thành phần thích phê bình phim.","2025-10-05T02:42:12.674845Z"

334,"1","2025-10-05T02:42:16.383643Z",3348,3.174,0.217812493443489,"0","thế mới biết không dựa vào tác phẩm chỉ có thiệt, chính văn học đã góp phần tạo ra điều này!","2025-10-05T02:42:16.383643Z"

335,"1","2025-10-05T02:42:19.951034Z",3349,2.738,0.1069901138544082,"0","Bạn thử tượng tượng cái hay của phim đi... và nó ngoài sự tưởng tượng của bạn đó!!!","2025-10-05T02:42:19.951034Z"

336,"1","2025-10-05T02:42:27.697264Z",3350,6.862,0.1657609939575195,"0","Phim Mùi cỏ cháy ấy, đưa lên mạng đã 9 năm rồi mà chỉ nhận được khoảng 73 ngàn lượt Like thôi. Vậy là sao nhỉ?","2025-10-05T02:42:27.697264Z"

337,"1","2025-10-05T02:42:31.904290Z",3351,3.664,0.1125650554895401,"0","Thời đó điện ảnh Việt chưa bùng nổ bạn ơi, một phần khác còn vì thời đó dòng phim lịch sử còn ít đầu tư và hầu như chưa nhiều người tìm được hứng thú đi xem. Còn bây giờ thì khác rồi","2025-10-05T02:42:31.904290Z"

338,"1","2025-10-05T02:42:38.785195Z",3352,6.048,0.1021545082330703,"0","Coi phim mà cứ sợ “địch “ chết!","2025-10-05T02:42:38.785195Z"

339,"1","2025-10-05T02:42:43.740405Z",3353,4.162,0.1625727266073227,"0","Bạn này ăn nói lưu.loát, cuốn hút nhất trong dàn diễn viên!","2025-10-05T02:42:43.740405Z"

340,"1","2025-10-05T02:42:47.969476Z",3354,3.408,0.1166944429278373,"0","Cố đọc hết bài vì tưởng ông này là Việt kiều.","2025-10-05T02:42:47.969476Z"

341,"1","2025-10-05T02:42:50.401800Z",3355,1.932,0.1310395151376724,"0","Bạn này nam tính, hợp vai hảo hán, nhìn hơi giống diễn viên Lâm Vissay trong thương nhớ ở ai.","2025-10-05T02:42:50.401800Z"

342,"1","2025-10-05T02:43:00.485746Z",3356,9.501,0.4129261076450348,"0","Điều tôi nghĩ ở Phim "" Mưa đỏ"" khiến nó kéo được khán giả ra rạp 1 phần vì tình yêu nước nhưng chủ yếu như sau:
1. Casting chuyên nghiệp chọn diễn viên phù hợp với nhân vật. Điều này làm nhân vật sống thật, khán giả dễ nhập tâm.
2. Đạo diễn đúng nghĩa là đạo diễn người có nghề, có tầm nhìn điện ảnh, giữ được ngôn ngữ điện ảnh nghiêm túc.
3. Ngôn ngữ hình ảnh điện ảnh từ bố cục, ánh sáng, bối cảnh đến nhịp dựng phim đều được xử lý đúng chuẩn điện ảnh, giúp phim có chiều sâu chứ không lạc sang phong cách video clip hoặc sitcom kéo dài.
4. Ẩn dụ và hình ảnh kể chuyện gợi ra tầng nghĩa thứ hai, tạo dư âm cho khán giả. không sa đà vào lời thoại triết lý, cãi tay đôi hay “giảng đạo lý” quá lộ liễu","2025-10-05T02:43:00.485746Z"

343,"1","2025-10-05T02:43:04.255340Z",3357,2.919,0.1372073888778686,"0","Tôi xem phim này 2 lần vì nó hay.

Sau khi đã xem rất nhiều phim tư liệu về thành cổ Quảng Trị.
Về cơ bản, thành niên Việt nam những năm 197x, cơ thể gày gò, nhỏ bé thôi. Tướng Ngô Quang Trưởng, nhìn cũng gày gò, mặt mũi vêu vao.
Tạo hình nhân vật Tạ là gần thực tế nhất.
Các pha đánh đấm tạo kịch tính, còn thực tế, chỉ là bắn, dội pháo, súng cối, ném bom, tăng... Chứ giáp là cà thì không nhiều, và có thì cũng không đẹp mắt.

Có rất nhiều chi tiết, đạo diễn đã phải thu nhỏ, biến tấu để bộ phim có thể hoàn thành đúng thời gian, trong giới hạn kinh phí.","2025-10-05T02:43:04.255340Z"

344,"1","2025-10-05T02:43:09.926525Z",3358,4.885,0.6204684972763062,"0","Chọn nhân vật như thực tế. Ko có sức hấp dẫn của điện ảnh","2025-10-05T02:43:09.926525Z"

345,"1","2025-10-05T02:43:14.691629Z",3359,3.936,0.2582647800445556,"0","mình ban đầu tưởng diễn viên Việt kiều","2025-10-05T02:43:14.691629Z"

346,"1","2025-10-05T02:43:18.226158Z",3360,2.268,0.5258627533912659,"0","Lần đầu tiên xem phim mà ko ghét","2025-10-05T02:43:18.226158Z"

347,"1","2025-10-05T02:43:25.098834Z",3361,6.344,0.1738243401050567,"0","Quả này cũng thấy đóng 1 số drama rồi","2025-10-05T02:43:25.098834Z"

348,"1","2025-10-05T02:43:40.023803Z",3362,14.098,0.263562947511673,"1","caca diễn viên giờ làm răng sứ nên tổng thể khuôn mặt mất tự nhiên khi cười","2025-10-05T02:43:40.023803Z"

349,"1","2025-10-05T02:43:44.545602Z",3363,3.975,0.2788974940776825,"1","Rồi đặt tên Steven Nguyễn làm gì? để tiếp cận nên điện ảnh quốc tế à?","2025-10-05T02:43:44.545602Z"

350,"1","2025-10-05T02:43:58.283154Z",3364,12.923,0.2379566431045532,"1","@khiemtv: Bạn xem phim chưa? Nếu xem rồi thì đã thực sự hiểu bối cảnh làm phim chưa? Phim vốn dĩ tập trung vào 1 tiểu đội, cảnh nền có nhiều lính khác. Ai cũng thấy hợp lý mà sao mỗi bạn nhìn ra điểm bất hợp lý nhỉ?","2025-10-05T02:43:58.283154Z"

351,"1","2025-10-05T02:44:05.905139Z",3365,7.102,0.1949622184038162,"1","@khiemtv: Biết thế nào là điển hình không bạn ? Đội chỉ là một trong hàng hà tiểu đội, đại đôi, tiểu đoàn, trung đoàn. Đừng suy nghĩ nông cạn vậy. Ps nxs: Phim có khá nhiều chi tiết phi logic của trận chiến, liệt kê ra chắc cả trang giấy. Ví du: khi đổ bộ lên bờ nam thường bộ đội đào các hầm hàm ếch bên bờ sông để vào trú ẩn ngay khi tiếp cận bờ chứ ai lại lên bờ đứng nói chuyện ỳ đùng.","2025-10-05T02:44:05.905139Z"

352,"1","2025-10-05T02:44:13.393865Z",3366,6.642,0.2787166535854339,"0","@khiemtv: phim điện ảnh, sẽ tập trung vào hình ảnh của vài nhân vật cụ thể để miêu tả cục diện chung bối cảnh lịch sử đó. Nếu lan man đông lớp diễn xuất thì thành phim tài liệu rồi còn gì cho bạn xem rạp.","2025-10-05T02:44:13.393865Z"

353,"1","2025-10-05T02:44:16.140231Z",3367,2.218,0.282124400138855,"0","phim còn quá nhiều sạn","2025-10-05T02:44:16.140231Z"

354,"1","2025-10-05T02:44:22.297798Z",3368,5.299,0.1698564738035202,"0","Đó là mấy phim hài rẻ tiền thôi còn phim đề tài này thì hay nhá","2025-10-05T02:44:22.297798Z"

355,"1","2025-10-05T02:44:30.577343Z",3369,9.598,0.7151547074317932,"1","Đâu cần giờ, xưa cũng thế mà. Phim của TT có phim nào hay đâu? Ngay cả Mai kia, so với mấy phim Việt khác cùng năm cũng kém xa, chỉ không PR tốt bằng thôi.","2025-10-05T02:44:39.625040Z"

356,"1","2025-10-05T02:45:03.932802Z",3370,13.02,0.1682354807853698,"0","Băn khoăn mãi về bình luận này. Đã mấy lần viết rồi nhưng lại xóa, không gửi đi. Phim, hay một tác phẩm văn học nói về chiến tranh, về sự mất mát, khốc liệt của một trận chiến thì đánh giá là ""hay"" hay không ""hay"" là không thể . Đơn giản thôi vì tác phẩm đó không chỉ là giá trị nghệ thuật. Cái ""hay"" chỉ có thể được định giá bằng sự diễn đạt của tác giả, bằng sự diễn xuất của diễn viên mà thôi. Không xác định bằng doanh thu. Và đừng bao giờ so sánh với bộ phim nào đó. ( ""Đò lên Thạch Hãn ơi chèo nhẹ/ Đáy sông còn đó bạn tôi nằm/ Có tuổi hai mươi thành sóng nước/ Vỗ yên bờ mãi mãi ngàn năm""! Vậy bài thơ xương máu này có ai định giá là hay, hay không hay. Và đây có phải chỉ là một bài thơ?).","2025-10-05T02:45:03.932802Z"

357,"1","2025-10-05T02:45:13.900251Z",3371,9.42,0.8937373161315918,"0","Mấy phim kia còn thấy nhiều ng chê. Phim này toàn khen là hiểu","2025-10-05T02:45:13.900251Z"

358,"1","2025-10-05T02:45:22.751588Z",3372,7.952,0.6361860632896423,"0","Bạn nghĩ thể loại phim này chỉ là dùng tay chân?","2025-10-05T02:45:22.751588Z"

359,"1","2025-10-05T02:45:27.179537Z",3373,3.916,0.1051849350333213,"0","Lần đầu tiên thấy cảnh hết phim rồi mà khán như ngồi lặng thinh không muốn rời ghế. Cảm giác như mình nợ xương máu của cha anh nhiều quá ! Tự hào về lịch sử của dân tộc, tự hào cả bước tiến của điện ảnh nước nhà theo cách đầy ý nghĩa như vầy.","2025-10-05T02:45:27.179537Z"

360,"1","2025-10-05T02:45:31.419952Z",3374,3.715,0.3114232122898102,"0","Vừa xem xong, rất hay, rất nhiều cảm xúc. Tuy nhiên, hơi tiếc các cảnh solo võ thuật. Không phải không đẹp, rất đẹp. Nhưng lại không sát với tinh thần sống chết của chiến tranh.
Chút ý kiến cá nhân, chiến tranh là chiến tranh, không phải sàn võ.","2025-10-05T02:45:31.419952Z"

361,"1","2025-10-05T02:45:34.490350Z",3375,2.462,0.1907881498336792,"0","Có chân thực bằng dòng phim cách mạng không nhỉ?","2025-10-05T02:45:34.490350Z"

362,"1","2025-10-05T02:45:40.301754Z",3376,4.943,0.6072672605514526,"0","cá nhân tôi thấy phim chỉ là xem được thôi, xây dựng dạng bom tấn, anh hùng ca, trình diễn các màn võ thuật tay đôi bài bản; nhiều hình ảnh thiếu logic, thiếu thực tế thời chiến, tính nhân văn bị cài cắm gượng ép, diễn viên được lựa chọn to cao, cơ bắp, đầy sức sống, không thấy đói khổ. Bước ra khỏi rạp, bộ phim không đọng lại ấn tượng nhiều","2025-10-05T02:45:40.301754Z"

363,"1","2025-10-05T02:45:44.325060Z",3377,3.466,0.1090377122163772,"0","Chưa xem. Và cũng k xem. Vì k có tiền để xem","2025-10-05T02:45:44.325060Z"

364,"1","2025-10-05T02:45:48.378967Z",3378,3.194,0.189652219414711,"0","thấy cũng bình thường, ngoài cái này ra thì quá nhiều sạn","2025-10-05T02:45:48.378967Z"

365,"1","2025-10-05T02:45:51.910668Z",3379,3.002,0.1265849620103836,"0","1. Phim hay
2. Nội dung phim đúng thời điểm
3. Chiếm gần hết suất chiếu ở rạp rồi còn đâu","2025-10-05T02:45:51.910668Z"

366,"1","2025-10-05T02:45:59.742688Z",3380,6.996,0.1930774301290512,"0","Nói chiếm là nếu phim không đầy nổi số ghế như mấy phim Tết kia kìa. Còn phim này ở Hà Nội nhiều rạp suất chiếu từ 9h sáng đến 23h đêm không còn 1 ghế trống, kể cả ghế chỗ không đẹp. Số suất chiếu hiện nay là không đủ với nhu cầu muốn xem của người dân.","2025-10-05T02:45:59.742688Z"

367,"1","2025-10-05T02:46:03.419556Z",3381,3.15,0.182199090719223,"0","Khôn cần diễn viên có tiếng nhưng tạo tiếng vang cả nước .","2025-10-05T02:46:03.419556Z"

368,"1","2025-10-05T02:46:06.977801Z",3382,3.075,0.148173302412033,"0","Phim có quá nhiều sạn nhưng nói chung phim việt như vậy cũng được rồi he","2025-10-05T02:46:06.977801Z"

369,"1","2025-10-05T02:46:25.914960Z",3383,18.122,0.3095209896564483,"1","cách viết sách lịch sử mập mờ, cộng thêm kiểu tuyên truyền và làm phim như vầy chỉ đổ thêm dầu vào lửa, làm hận thù giữa hai phía càng thêm sâu đậm. suốt buổi coi phim, mấy nhỏ ngồi gần tui cứ gào lên “giết bọn cani, giết bọn cani” hay “chó mỹ thả bom chết dân” này nọ. nhưng mà ai cũng biết, như vụ Quảng Trị, chính đạn pháo kích của VC nã vào đoàn người chạy nạn chứ đâu phải ai khác.
coi kiểu phim như vầy, cứ y như phim về địa đạo, vừa đấm vừa xoa, mà đấm thì mạnh tay, xoa thì hời hợt. thành ra phản tác dụng, giới trẻ chỉ thấy một phía, nhìn QLVNCH méo mó, lệch lạc. mà bên kia chắc cũng chẳng khá hơn, chỉ càng thêm hiểu lầm và chia rẽ.","2025-10-05T02:46:25.914960Z"

370,"1","2025-10-05T02:46:40.593968Z",3384,13.867,0.6605651378631592,"1","Mấy phim này là giả vờ xoa để đấm mạnh hơn thì có. Nói một đằng làm một nẻo là đặc trưng lãnh đạo xứ vẹm, muốn hoà giải kiểu t phải trên phân còn m quỳ xuống nhịn nhục rồi t cho hoà giải","2025-10-05T02:46:40.593968Z"

371,"1","2025-10-05T02:46:53.778416Z",3385,12.368,0.7867122888565063,"1","Những cái phim như này thì có yếu tố xoa 1 ít cho phía vnch để còn gông mồm mà cãi là phim làm đúng sự thật và không thiên vị chứ phim mà như phim chống nhật của trung cộng thì ai mà coi nữa.","2025-10-05T02:46:53.778416Z"

372,"1","2025-10-05T02:46:59.502404Z",3386,4.895,0.8809418082237244,"1","Phim congsan chắc chắn là tuyên truyền, ta chính nghĩa địch phi nghĩa rồi, xem cho giải trí thôi chứ thằng nào dùng đó để đánh giá cuộc chiến thì ngu","2025-10-05T02:46:59.502404Z"

373,"1","2025-10-05T02:47:04.730962Z",3387,4.69,0.6205328106880188,"1","Phim cộng sản thực chất chỉ là phim tuyên truyền. Xem phim Mộ đóm đóm của Nhật, nói về sự cùng khổ và khắc nghiệt của chiến tranh, Nhật nó ko xoáy sâu vô là Mỹ ác thả bom giết dân hay gì gì, mà nó chỉ tả thực cuộc sống đói nghèo sau khi bị bom. Đây mới là ko tuyên truyền. Còn cộng sản nó nuôi 1 đám bò, kol, ban tuyên láo thì sẽ ko bao giờ có sự thật từ miệng cộng sản. Đối với cộng sản, chỉ có diệt chúng chứ ko thỏa hiệp được.","2025-10-05T02:47:04.730962Z"

374,"1","2025-10-05T02:47:11.989225Z",3388,6.382,0.3960106670856476,"1","Như vậy thì vết sẹo dân tộc sẽ còn kéo dài và chia rẽ ít nhất 30 năm nữa :), bọn cơm sườn này nó làm gì muốn hoà hợp hoà giải","2025-10-05T02:47:11.989225Z"

375,"1","2025-10-05T02:47:19.014814Z",3389,6.204,0.6452926397323608,"1","Phim tuyên truyền thì thường vô nghĩa và nội dung như shit ai góp ý thì nó bảo 3/","2025-10-05T02:47:19.019911Z"

376,"1","2025-10-05T02:47:31.820494Z",3390,11.991,0.3568853437900543,"1","Không gì rõ ràng hoàn toàn, trung lập = chờ và xem tới khi mạt tộc","2025-10-05T02:47:31.820494Z"

377,"1","2025-10-05T02:47:34.749404Z",3391,2.404,0.2191434651613235,"1","Thôi nín đi cậu","2025-10-05T02:47:34.749404Z"

378,"1","2025-10-05T02:47:47.193279Z",3392,11.591,0.6065157651901245,"1","Phim này kịch bản bắt chước The Frontline năm 2011 của Đại Hàn , nhưng mà phim này chỉ đáng bái The Frontline là sư phụ của sư phụ , ai k tin xem The Frontline của Đại Hàn là tin luôn .","2025-10-05T02:47:47.193279Z"

379,"1","2025-10-05T02:47:53.026062Z",3393,5.277,0.446126639842987,"0","phim VN thực ra có thể làm hay hơn được nma trình độ làm phim còn kém nên chưa đủ hoàn hảo thôi. Chứ t thấy ngoài mấy cái chuyển cảnh không mạch lạc thì phim đầu tư âm thanh, hình ảnh cũng tỉ mỉ. Giờ các bố đòi phim VN mà cứ như Hollywood thì chịu r","2025-10-05T02:47:53.026062Z"

380,"1","2025-10-05T02:48:06.428209Z",3394,12.556,0.5239706635475159,"0","Low fat thôi, chứ forearm thế kia mà còn chê gì mày","2025-10-05T02:48:06.428209Z"

381,"1","2025-10-05T02:48:11.059948Z",3395,3.804,0.1154415756464004,"0","Ông nội t đi lính VNCH. Bộ dạng gầy và lùn. Đâu có vạm vỡ như vậy.","2025-10-05T02:48:11.059948Z"

382,"1","2025-10-05T02:48:29.856355Z",3396,17.931,0.2826274037361145,"1","Ngay cả lính V+ bị lính Mỹ xách như xách con chó đói. T nghĩ đám diễn viên này đáng lẽ phải giảm cân rất nhiều khi diễn phim này.","2025-10-05T02:48:29.856355Z"

383,"1","2025-10-05T02:49:09.014724Z",3397,38.272,0.1441900879144668,"1","Thằng ông nội của mày lính quèn nên đớp ít, gày gò nên thế. V+ khổ đều đâu chu cấp ngập mồm như bọn vnch mà khoẻ . Thế mà đánh cho bọn mày cút luôn đấy. Để còn sống để giờ là biết ơn chứ nhỉ 🤌🏻","2025-10-05T02:49:09.014724Z"

384,"1","2025-10-05T02:49:19.772548Z",3398,9.93,0.216561421751976,"1","Có thể khan giả chỉ chăm chăm nhìn vào tạo hình nhưng không để ý ý đồ của đạo diễn. Đạo diễn muốn lồng ghép ẩn ý muốn nói người miền Nam giàu có trươc 1975 đó chú","2025-10-05T02:49:19.772548Z"

385,"1","2025-10-05T02:49:25.312074Z",3399,4.919,0.1531642973423004,"0","Cái thời thiếu ăn mà ai cũng như động viên thể hình vậy??","2025-10-05T02:49:25.312074Z"

386,"1","2025-10-05T02:49:35.187090Z",3400,9.053,0.1292880922555923,"0","Có mấy ông lính dù, TQLC có chơi tạ nhìn cũng đô lắm mà ko tới nỗi như phim này😄","2025-10-05T02:49:35.187090Z"

387,"1","2025-10-05T02:49:39.215151Z",3401,3.176,0.219746321439743,"1","Phim rác, close topic","2025-10-05T02:49:39.215151Z"

388,"1","2025-10-05T02:49:43.325345Z",3402,3.548,0.134873628616333,"1","Vú của mấy ông này bự thế, bự hơn gái bắc kỳ xung quanh tao :))","2025-10-05T02:49:43.325345Z"

389,"1","2025-10-05T02:49:50.188802Z",3403,6.021,0.1578001081943512,"0","Thua cả ma đói thì chịu r","2025-10-05T02:49:50.188802Z"

390,"1","2025-10-05T02:49:52.581554Z",3404,1.837,0.1873080879449844,"1","Nói chung phim như cặcxxxxx","2025-10-05T02:49:52.581554Z"

391,"1","2025-10-05T02:50:00.150902Z",3405,6.969,0.1139222979545593,"0","Quan trọng là lúc xung phong bọn nó có hô : ""Địt mẹ chúng mày"" không?","2025-10-05T02:50:00.150902Z"

392,"1","2025-10-05T02:50:03.564469Z",3406,2.826,0.1629117131233215,"1","thì ra lính mĩ xạo lz chứ ko phải đám bắc kỳ bắc cụ =)))","2025-10-05T02:50:03.564469Z"

393,"1","2025-10-05T02:50:14.284258Z",3407,9.891,0.6538390517234802,"1","hay mà, với tuyên truyền cũng làm đẹp hình ảnh vnch chứ đâu đến nỗi :)). Cái 2 thằng vứt súng rồi đánh tay hollywood mới nhiều (học theo mà). M nói vậy chứng tỏ cũng chưa xem nhiều phim","2025-10-05T02:50:14.284258Z"

394,"1","2025-10-05T02:50:33.783993Z",3408,18.962,0.3708105087280273,"1","Cái số 3 t đã nói trong 1 bài trước rồi, cảnh đó ko thực tế gì hết chủ yếu là để 2 thak chính với phản diện đấu solo rồi chết kiểu anh hùng","2025-10-05T02:50:33.783993Z"

395,"1","2025-10-05T02:50:40.862709Z",3409,6.211,0.6065157651901245,"1","Phim này kịch bản bắt chước The Frontline năm 2011 của Đại Hàn , nhưng mà phim này chỉ đáng bái The Frontline là sư phụ của sư phụ , ai k tin xem The Frontline của Đại Hàn là tin luôn .","2025-10-05T02:50:40.862709Z"

396,"1","2025-10-05T02:50:44.758241Z",3410,3.358,0.7912605404853821,"1","1 bộ phim rác rưởi của đảng cộng sản, đến nỗi tụi nó phải thả lũ bò đỏ ra đi chửi đứa nào chê phim đó và dìm bộ anime của Nhật mà","2025-10-05T02:50:44.758241Z"

